District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria Giovana,-23.671450598367585,-46.78710222244263,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Rodo Açaí,-23.662105896160814,-46.76346684050202,Food
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Supermercado Barbosa,-23.670108009183668,-46.7659849200908,Convenience Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Darley Produtos Naturais,-23.651147845974634,-46.776908586112945,Convenience Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,GS Company Academia,-23.679106263405863,-46.795941150497384,Gym
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Capão City,-23.66388900028494,-46.779205232928966,Historic Site
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,DIA Supermercado,-23.67283209022046,-46.773293581720544,Grocery Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Magazine Luiza,-23.67382020487208,-46.773218332007836,Convenience Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria Cruz Alta,-23.67009866671712,-46.766305910307366,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria DMR,-23.67397445777243,-46.787910428861686,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Lá em Casa Bar e Restaurante,-23.66231776327944,-46.76254102146554,Brazilian Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Supermercado Ricoy,-23.674654033966775,-46.77358688147017,Grocery Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Magazine Luiza Estr. Itapecerica,-23.659357731188262,-46.76601326060402,Furniture / Home Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Habib's,-23.68330593691287,-46.76936762430947,Fast Food Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,DIA Supermercado,-23.676060997499064,-46.78903531440547,Grocery Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Bar Bem Amigos,-23.676083127891037,-46.79072971671172,Bar
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,DIA Supermercado,-23.6842436082736,-46.78173780441284,Grocery Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Ponto de Encontro,-23.674336067554712,-46.78818928469703,Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Kit's Editora,-23.678559357863406,-46.778657572272095,Bookstore
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,YKS TELECOM E INFORMATICA,-23.678605513915674,-46.77874102043182,IT Services
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Pizzaria Massa Mania,-23.682034797530473,-46.76942904432461,Pizza Place
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,DIA Supermercado,-23.659331505827637,-46.76552666024828,Grocery Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Toca Do Açai,-23.663322111301827,-46.76938661729953,Sandwich Place
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Avenida Dom Rodrigo Sanches,-23.662237159979174,-46.789591858478225,Snack Place
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria Realeza,-23.672829996294418,-46.767781556558326,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,nena e edson doces,-23.679238429596044,-46.788359434779906,Dessert Shop
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Supermercado Serbom,-23.658731839172574,-46.78908257905477,Grocery Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Lanchonete Do Alemão,-23.65847944817833,-46.78952693939209,Brazilian Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Novo Point Pizzaria e Lanchonete,-23.658093409634752,-46.78970556773607,Brazilian Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Mocotó do Lídia,-23.668892,-46.765168,Soup Place
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Rainha Das Rosas,-23.656786171109363,-46.789535070838916,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,JCS Refeições,-23.683408415544882,-46.78109852759606,Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,spydvr,-23.65436550598761,-46.77704111732628,Electronics Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Pizzaria Gomes,-23.6819956,-46.7874613,Pizza Place
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Pastel da Feira,-23.653982644946637,-46.779805379925435,Food Truck
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Feira Livre Pq. Maria Helena,-23.662217204492084,-46.764473163008454,Flea Market
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,DM Team Jiu Jitsu,-23.678867997074352,-46.79544480622043,Martial Arts School
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Academia do Condô,-23.652328965873387,-46.78696112844518,Gym / Fitness Center
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria DMR IV,-23.679016309458007,-46.79589860651034,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Center Azul,-23.66043765173223,-46.79770912132638,Convenience Store
CARRÃO,-23.551176573225128,-46.53837328924547,Bar Sashimi Churrasquinho,-23.54968993866891,-46.537619793509876,Steakhouse
CARRÃO,-23.551176573225128,-46.53837328924547,Nikuya Espetos & Korean Food,-23.55029227522724,-46.536347698421274,Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Mercadinho Popular,-23.549185257912754,-46.53877182171244,Convenience Store
CARRÃO,-23.551176573225128,-46.53837328924547,Doceria Ki Delicia,-23.55068689201053,-46.53445050992143,Dessert Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Urizun Produtos Orientais,-23.54905663529256,-46.535844117034316,Grocery Store
CARRÃO,-23.551176573225128,-46.53837328924547,La Pergoletta Expressa,-23.54842432936249,-46.53827183479326,Italian Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Nunkai,-23.548557688168682,-46.53646917125223,BBQ Joint
CARRÃO,-23.551176573225128,-46.53837328924547,Drogasil,-23.54896178512189,-46.535846651509026,Pharmacy
CARRÃO,-23.551176573225128,-46.53837328924547,Five Burguer,-23.547360035116856,-46.54279474560363,Burger Joint
CARRÃO,-23.551176573225128,-46.53837328924547,Doceria Rosa de Saron,-23.549460848642756,-46.54278916718032,Dessert Shop
CARRÃO,-23.551176573225128,-46.53837328924547,O Jangadeiro,-23.54931417,-46.53737344,Brazilian Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,El Maktub Bar,-23.54912822488055,-46.54238658184291,Hookah Bar
CARRÃO,-23.551176573225128,-46.53837328924547,Viver Bela,-23.547206502788974,-46.542891661474656,Salon / Barbershop
CARRÃO,-23.551176573225128,-46.53837328924547,Bela Belle,-23.55372769973212,-46.5374697985847,Brazilian Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Espetinhos Giba II,-23.54729367598008,-46.53888074705234,BBQ Joint
CARRÃO,-23.551176573225128,-46.53837328924547,Opsfield Base Fox,-23.55529023673926,-46.544930264005274,Gun Range
CARRÃO,-23.551176573225128,-46.53837328924547,3 Irmãs Cortinas,-23.54990070049119,-46.542833238907676,Furniture / Home Store
CARRÃO,-23.551176573225128,-46.53837328924547,Dinho's Karaokê Bar,-23.548530247184164,-46.53660626029815,Karaoke Bar
CARRÃO,-23.551176573225128,-46.53837328924547,Piu Sapore Sorvetes,-23.54732871559642,-46.54410525128755,Dessert Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Nori,-23.550690612824496,-46.53097003698349,Chinese Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Nonna Lilla Ristorante,-23.55045208572799,-46.544504753205985,Italian Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Espetaria Cantinho,-23.55517809550884,-46.54055369699194,Bar
CARRÃO,-23.551176573225128,-46.53837328924547,Hortifruti União,-23.552332652958057,-46.52934367469745,Fruit & Vegetable Store
CARRÃO,-23.551176573225128,-46.53837328924547,Doceria Mirabella,-23.546394176208157,-46.54241436352471,Dessert Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Feira de Domingo - Vila Carrão,-23.55228390531248,-46.53538227081299,Farmers Market
CARRÃO,-23.551176573225128,-46.53837328924547,"Centro Esportivo, Recreativo e Educativo do Trabalhador (CERET)",-23.555365416175785,-46.54986820584394,Park
CARRÃO,-23.551176573225128,-46.53837328924547,Mano's Doces,-23.54680303036064,-46.54163965840696,Candy Store
CARRÃO,-23.551176573225128,-46.53837328924547,T4 Academia,-23.545511184231422,-46.548929588484974,Gym / Fitness Center
CARRÃO,-23.551176573225128,-46.53837328924547,Arena Fitness Academia,-23.557181254819778,-46.54972352625752,Gym
CARRÃO,-23.551176573225128,-46.53837328924547,Padaria Crillon,-23.5490807288316,-46.54985553256205,Bakery
CARRÃO,-23.551176573225128,-46.53837328924547,Nihon Hin,-23.550480477051856,-46.530930728394644,Grocery Store
CARRÃO,-23.551176573225128,-46.53837328924547,Lanchonete Papagaiu's,-23.545391368989005,-46.54302244971475,Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Academia Fenix,-23.552417462660948,-46.5356205595103,Gym / Fitness Center
CARRÃO,-23.551176573225128,-46.53837328924547,Barão Do Valle,-23.555363071238673,-46.54984468695857,Seafood Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Swift,-23.54681743534424,-46.54944672264358,Market
CARRÃO,-23.551176573225128,-46.53837328924547,Casa Berti,-23.56315489963361,-46.53980405161695,Food & Drink Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Beth Mania Pães E Doces,-23.552563358638693,-46.546831557112085,Café
CARRÃO,-23.551176573225128,-46.53837328924547,Marie Marie Bakery,-23.54645777595588,-46.55249773214388,Coffee Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Academia Enjoy Fit,-23.559345877467887,-46.546973044210155,Gymnastics Gym
CARRÃO,-23.551176573225128,-46.53837328924547,Smart Fit,-23.558955692515834,-46.54413501037648,Gymnastics Gym
CARRÃO,-23.551176573225128,-46.53837328924547,Casa Aurora Restaurante,-23.550558804988945,-46.53232363122154,Brazilian Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Urizun Produtos Orientais,-23.552705222515918,-46.55350584484396,Grocery Store
CARRÃO,-23.551176573225128,-46.53837328924547,Salsichão,-23.55662483355922,-46.52523149565237,Burger Joint
CARRÃO,-23.551176573225128,-46.53837328924547,China in Box,-23.54664688430879,-46.542054049833595,Chinese Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Churrascaria Azevedo,-23.55530157592948,-46.54981994569596,BBQ Joint
CARRÃO,-23.551176573225128,-46.53837328924547,Esfiharia e Pizzas Victoriana,-23.54320628897858,-46.53056077196214,Pizza Place
CARRÃO,-23.551176573225128,-46.53837328924547,Kaori Estética,-23.552381121956657,-46.52894055606375,Salon / Barbershop
CARRÃO,-23.551176573225128,-46.53837328924547,Nishimatsu Temaki & Rolls,-23.549221817367727,-46.52674129100351,Japanese Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Kaizen Bar e Espeto,-23.556278228759766,-46.529144287109375,Asian Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Batalha Fit,-23.554477944012206,-46.5268482255535,Gym
CARRÃO,-23.551176573225128,-46.53837328924547,Dog's Day,-23.55797734442741,-46.55305953315132,Pet Store
CARRÃO,-23.551176573225128,-46.53837328924547,DZE7 Burguer,-23.56451805903982,-46.54460610158229,Burger Joint
CARRÃO,-23.551176573225128,-46.53837328924547,Azevedo's Grill,-23.546652203301512,-46.5518041368528,BBQ Joint
CARRÃO,-23.551176573225128,-46.53837328924547,Supermercados Yamauchi,-23.546807156969848,-46.550772207954196,Supermarket
CARRÃO,-23.551176573225128,-46.53837328924547,Tubarão do Açaí,-23.547589844964627,-46.52718947830081,Acai House
CARRÃO,-23.551176573225128,-46.53837328924547,Espetinhos Dominguinhos,-23.546253528087593,-46.52916575814187,Steakhouse
CARRÃO,-23.551176573225128,-46.53837328924547,Teatro Eva Wilma,-23.54358032889641,-46.55015634858727,Theater
CARRÃO,-23.551176573225128,-46.53837328924547,Lepok Vila Formosa,-23.563580223453535,-46.54326080270367,Paper / Office Supplies Store
CARRÃO,-23.551176573225128,-46.53837328924547,CPN Academia,-23.55874834278824,-46.55322392722435,Gym Pool
CARRÃO,-23.551176573225128,-46.53837328924547,Hikaru Restaurante,-23.54842780088935,-46.530441583983915,Japanese Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Kitutss,-23.54260105819561,-46.52236223123617,Snack Place
CARRÃO,-23.551176573225128,-46.53837328924547,Pizzaria La Famiglia's,-23.55355082558336,-46.53006074222491,Pizza Place
CARRÃO,-23.551176573225128,-46.53837328924547,Coco Bambu,-23.546890385139022,-46.556031650485096,Seafood Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Clube Escola Vila Manchester,-23.546969227453395,-46.53231985139311,Soccer Field
CARRÃO,-23.551176573225128,-46.53837328924547,Rotisserie Sabor em Dobro,-23.539735127315843,-46.54755433460356,Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Panificadora Petit Marengo,-23.558669277437108,-46.544132803846466,Bakery
CARRÃO,-23.551176573225128,-46.53837328924547,Thaís Rodrigues Moda Feminina,-23.54464241954291,-46.552774534291174,Women's Store
CARRÃO,-23.551176573225128,-46.53837328924547,The Gust,-23.56606678832984,-46.54373211422728,Brazilian Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Granday Carrão - Serviços,-23.54315905781138,-46.54596760821626,Auto Garage
CARRÃO,-23.551176573225128,-46.53837328924547,Sodiê Doces,-23.545691668551502,-46.55568007793975,Dessert Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Pizzeria Mamma Concetta,-23.550141295745984,-46.556281305829685,Pizza Place
CARRÃO,-23.551176573225128,-46.53837328924547,UCI IMAX,-23.55993099752272,-46.54677191772728,Movie Theater
CARRÃO,-23.551176573225128,-46.53837328924547,Sorveteria Carrosel,-23.537266107582965,-46.52863181348501,Ice Cream Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Casa Nápoles,-23.559153658408214,-46.55297444667214,Bakery
CARRÃO,-23.551176573225128,-46.53837328924547,Academia Bonsai,-23.544058985143348,-46.52076781018027,Martial Arts School
CARRÃO,-23.551176573225128,-46.53837328924547,Croqueteria SP,-23.54113620269864,-46.550199425547,Pastry Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Feira Livre,-23.55141917089765,-46.55316922919941,Farmers Market
CARRÃO,-23.551176573225128,-46.53837328924547,Padaria Trevo De Ouro,-23.561782695582664,-46.541082490131,Bakery
CARRÃO,-23.551176573225128,-46.53837328924547,Pizzaria La Bambina,-23.553237406261207,-46.52810473986799,Pizza Place
CARRÃO,-23.551176573225128,-46.53837328924547,Nova Tatuapé II,-23.55254440668606,-46.551701537837666,Bakery
CARRÃO,-23.551176573225128,-46.53837328924547,Bar e Restaurante - O Bohemio,-23.55130794987351,-46.556942912251024,Brazilian Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Du Frade Pizza e Bar,-23.54304692250294,-46.552741148071775,Pizza Place
CARRÃO,-23.551176573225128,-46.53837328924547,Pet Shop Happy Dog,-23.53863369570413,-46.53250769360899,Pet Store
CARRÃO,-23.551176573225128,-46.53837328924547,Casa Virginia Pães e Doces,-23.557993358322257,-46.538219120808485,Bakery
CARRÃO,-23.551176573225128,-46.53837328924547,Feira comendador gil pinheiro,-23.541285147749708,-46.54590175889183,Farmers Market
CARRÃO,-23.551176573225128,-46.53837328924547,Buteco da Vila,-23.535491844017454,-46.53307691668644,Beer Garden
CARRÃO,-23.551176573225128,-46.53837328924547,São Gabriel - Madeira de Demolição,-23.557436305399136,-46.523435432804035,Furniture / Home Store
CARRÃO,-23.551176573225128,-46.53837328924547,Metropole Club Academia,-23.5660466424378,-46.54521948309212,Gym / Fitness Center
CARRÃO,-23.551176573225128,-46.53837328924547,Espeto da Praça,-23.552182464158218,-46.55188853014024,BBQ Joint
CARRÃO,-23.551176573225128,-46.53837328924547,Drogaria São Paulo,-23.539995555016,-46.55217545377621,Pharmacy
CARRÃO,-23.551176573225128,-46.53837328924547,Koalas Sorvetes,-23.5640569646907,-46.544028124287166,Ice Cream Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Mercado Municipal de Vila Formosa,-23.566451155770046,-46.54563144039841,Market
CARRÃO,-23.551176573225128,-46.53837328924547,Mano's Doces,-23.56614248504984,-46.54455031448652,Candy Store
CARRÃO,-23.551176573225128,-46.53837328924547,Los Mexicanos Paleteria,-23.562628577973754,-46.543418362418365,Ice Cream Shop
CARRÃO,-23.551176573225128,-46.53837328924547,Academia Corpus Fitness,-23.563168627531642,-46.54992027310008,Gym / Fitness Center
CARRÃO,-23.551176573225128,-46.53837328924547,Quadra de Futebol Oroku Yu-Wa,-23.558643470935383,-46.528956432061996,Soccer Field
CARRÃO,-23.551176573225128,-46.53837328924547,Ciclovia Caminho Verde,-23.53783312602507,-46.53915616625625,Trail
CARRÃO,-23.551176573225128,-46.53837328924547,D' Villa Sushi,-23.53659448871138,-46.52735185203663,Japanese Restaurant
CARRÃO,-23.551176573225128,-46.53837328924547,Drogaria São Paulo,-23.551357964862788,-46.55419225752745,Pharmacy
CARRÃO,-23.551176573225128,-46.53837328924547,Padaria Beirense,-23.558366860499582,-46.53078224502233,Bakery
CASA VERDE,-23.501001144500783,-46.65734849712235,NakaSan SushiBar,-23.49871359082417,-46.64927305731842,Japanese Restaurant
CASA VERDE,-23.501001144500783,-46.65734849712235,Feira Livre,-23.503957519166196,-46.658697661828406,Farmers Market
CASA VERDE,-23.501001144500783,-46.65734849712235,Pitoresca Pizzaria,-23.499721062967126,-46.66447284157724,Pizza Place
CASA VERDE,-23.501001144500783,-46.65734849712235,Xploud Academia,-23.493187226045855,-46.65870709020247,Gym
CASA VERDE,-23.501001144500783,-46.65734849712235,Riachuelo Matriz,-23.501575438835737,-46.64742156821089,Office
CASA VERDE,-23.501001144500783,-46.65734849712235,Mr. Cheney,-23.50916382755921,-46.66110344971274,Dessert Shop
CASA VERDE,-23.501001144500783,-46.65734849712235,Carnes Florão,-23.506369471087147,-46.65473790208265,Steakhouse
CASA VERDE,-23.501001144500783,-46.65734849712235,Floricultura Margarida,-23.50996975374849,-46.6589834019123,Flower Shop
CASA VERDE,-23.501001144500783,-46.65734849712235,Nova Baruel Padaria,-23.50364593883962,-46.65837238405924,Bakery
CASA VERDE,-23.501001144500783,-46.65734849712235,Food Shop,-23.50922604302077,-46.65594663760944,Food
CASA VERDE,-23.501001144500783,-46.65734849712235,Esfiha Odalícia,-23.507985349004972,-46.65862380639165,Restaurant
CASA VERDE,-23.501001144500783,-46.65734849712235,Infiniti Fitness,-23.50975255149168,-46.660066683382,Gym / Fitness Center
CASA VERDE,-23.501001144500783,-46.65734849712235,Arte Em Pastel,-23.509288403841847,-46.65735549199779,Snack Place
CASA VERDE,-23.501001144500783,-46.65734849712235,Costelaria Grill,-23.502558157991636,-46.65159130853265,Beer Garden
CASA VERDE,-23.501001144500783,-46.65734849712235,Preçolandia,-23.508101,-46.651851,Miscellaneous Shop
CASA VERDE,-23.501001144500783,-46.65734849712235,Loja Fernanda Sollito,-23.509332675422748,-46.65600752943251,Women's Store
CASA VERDE,-23.501001144500783,-46.65734849712235,Söz Boulevard,-23.510983,-46.652794,Food Stand
CASA VERDE,-23.501001144500783,-46.65734849712235,Cobasi,-23.51228203475743,-46.65300981521242,Pet Store
CASA VERDE,-23.501001144500783,-46.65734849712235,Coco Bambu,-23.51274960029606,-46.65357470020222,Seafood Restaurant
